9.39806,48.96444,"Parkplatz an der Gemeindehalle; 71546 Aspach"
9.39417,48.97861,"Wanderparkplatz Fautenhau ; 71546 Aspach"
9.35583,48.99444,"Wanderparkplatz Lapidarium; 71546 Aspach"
9.40583,48.99056,"Wanderparkplatz Heiligenthal; 71546 Aspach"
7.91139,51.12444,"Wohnmobil-Stellplatz Am Zollstock; 57439 Attendorn"
7.95750,51.10528,"Haus Schnepper; 57439 Attendorn"
7.97333,51.12222,"Landhotel Struck; 57439 Attendorn"
7.96667,51.11333,"Romantikhotel Haus Platte; 57439 Attendorn"
7.83472,51.13444,"Landgasthof Hof Roscheid; 57439 Attendorn"
11.63833,49.69194,"Stellplatz Auerbach; 91275 Auerbach i. d. Opf."
11.26750,49.88389,"Brauereigasthof Reichold; 91347 Aufseß"
11.22750,49.88417,"Brauereigasthof Rothenbach; 91347 Aufseß"
10.87750,48.36944,"Wohnmobil-Stellplatz an der Wertach; 86152 Augsburg"
10.90417,48.38917,"TSG Augsburg-Lechhausen; 86165 Augsburg"
9.79167,54.07444,"Parkplatz am Freibad; 24613 Aukrug"
9.75250,54.07472,"Gasthaus Zur Tenne; 24613 Aukrug"
9.63556,47.95722,"Schwaben-Therme; 88326 Aulendorf"
9.63778,47.95250,"Ritterkeller - Gasthaus zum Rad; 88326 Aulendorf"
10.01583,50.17000,"Restaurant Ruine Aura ; 97717 Aura a.d. Saale"
10.41917,49.25139,"Shell Autohof Aurach; 91589 Aurach"
7.47000,53.47111,"Alter Bahnhof; 26603 Aurich"
7.60722,53.54472,"Landgasthof Alte Post; 26603 Aurich"
7.51667,53.44000,"Wohnwagen Reisemobile Osterkamp; 26603 Aurich"
8.80806,54.88250,"Bauernhof Clausen; 25927 Aventoft"
7.77083,50.05611,"Camping Sonnenstrand; 55422 Bacharach"
9.45278,48.95028,"Stellplatz an der Murr; 71522 Backnang"
12.04028,48.92750,"Stellplatz an der Kaiser-Therme; 93077 Bad Abbach"
12.00583,47.85639,"Therme Bad Aibling; 83043 Bad Aibling"
12.01722,49.99944,"Gasthof Riedelbauch; 95680 Bad Alexandersbad"
9.06528,51.38389,"Reisemobilhafen Twistesee; 34454 Bad Arolsen"
10.99722,47.68750,"Reisemobilhafen Bad Bayersoien; 82435 Bad Bayersoien"
8.84861,53.62083,"Regenbogen Camp Bad Bederkesa; 27624 Bad Bederkesa"
7.55194,47.72972,"Wohnmobil-Stellplatz an den Balinea Thermen; 79415 Bad Bellingen"
7.15444,52.30472,"Schlossparkplatz; 48455 Bad Bentheim"
7.99722,49.10306,"Parkplatz Schlossgärten; 76887 Bad Bergzabern"
7.99667,49.10694,"Weingut Hitziger; 76887 Bad Bergzabern"
11.28444,50.89889,"Parkplatz P 2; 99438 Bad Berka"
8.39444,51.05000,"Stellplatz Bismarckstraße; 57319 Bad Berleburg"
8.45722,51.13861,"Gasthof-Bauernhof Schmelzhütte; 57319 Bad Berleburg"
8.43500,51.06972,"Hotel-Restaurant Erholung; 57319 Bad Berleburg"
10.60139,53.07417,"Stellplatz am Waagekai; 29549 Bad Bevensen"
13.10917,48.43500,"Camping Arterhof; 84364 Bad Birnbach"
13.06389,48.46000,"Ferienbauernhof Marienhof; 84364 Bad Birnbach"
11.26833,50.67361,"Caravanpark Schwarzatal; 07422 Bad Blankenburg"
10.07500,50.26472,"Parkplatz Am Kurgarten; 97708 Bad Bocklet"
10.68306,52.83306,"Parkplatz im Ortszentrum; 29389 Bad Bodenteich"
9.61278,48.64833,"Schwäbische Traum-Fabrik; 73087 Bad Boll"
12.31056,50.22000,"Stellplatz am Freibad; 08648 Bad Brambach"
9.88944,53.92139,"Parkplatz am Bahnhof; 24576 Bad Bramstedt"
9.74944,50.30556,"Stellplatz im Schlosspark König Ludwig I; 97769 Bad Brückenau"
9.79694,50.31194,"P 5 am Freizeitbad Sinnflut; 97763 Bad Brückenau"
9.78583,50.30667,"Stellplatz am Bahnhof; 97763 Bad Brückenau"
9.60639,48.06861,"Komfortplatz am Kurpark; 88422 Bad Buchau"
9.60944,48.06833,"Seegassen-Rondell; 88422 Bad Buchau"
9.61028,48.06944,"Am Federseemuseum; 88422 Bad Buchau"
8.26611,50.29667,"Reisemobil-Stellplatz P1; 65520 Bad Camberg"
8.29667,50.29944,"Hotel-Restaurant Waldschloss; 65520 Bad Camberg"
10.73056,50.27889,"Stellplatz Heldburg; 98663 Bad Colberg-Heldburg"
9.70556,48.58972,"Stellplatz bei der Vinzenz Therme; 73342 Bad Ditzenbach"
9.02611,51.74250,"Driburg Therme; 33014 Bad Driburg"
9.00583,51.73083,"Restaurant Sachsenklause auf der Iburg; 33014 Bad Driburg"
12.58333,51.60139,"Parkplatz im Kurgebiet; 04849 Bad Düben"
8.19167,49.47361,"KNAUS Campingpark Bad Dürkheim; 67098 Bad Dürkheim"
8.16750,49.46944,"Stellplatz in der Silz; 67098 Bad Dürkheim"
8.20139,49.46667,"Weingut Katharinenhof; 67098 Bad Dürkheim"
8.53444,48.01222,"Reisemobilhafen Bad Dürrheim; 78073 Bad Dürrheim"
8.58306,48.00361,"NaturCamping Bad Dürrheim; 78073 Bad Dürrheim"
12.24694,50.27306,"Forsthaus-Schänke; 08645 Bad Elster"
7.70167,50.33278,"Kutscher's Marina; 56130 Bad Ems"
9.24972,51.24861,"Wohnmobil-Stellplatz am Mineral-Thermalbad; 34308 Bad Emstal"
9.25167,51.26944,"Camping & Wellness Erzeberg; 34308 Bad Emstal"
8.48028,50.75583,"Wohnmobilplatz am Kultur-, Sport- und Freizeitzentrum; 35080 Bad Endbach"
8.36389,52.32361,"Wohnmobilplatz Falkenburg; 49152 Bad Essen"
11.09111,51.35528,"1a-Autoservice Schulze; 06567 Bad Frankenhausen"
11.09444,51.36556,"Waldgaststätte Sennhütte; 06567 Bad Frankenhausen"
13.30667,48.35778,"Kurzzeitstellplatz am Holmernhof; 94072 Bad Füssing"
13.32000,48.34444,"Riedenburger Gastroland; 94072 Bad Füssing"
10.02083,51.87194,"Rudolf-Cahn-von-Seelen-Stadion; 37581 Bad Gandersheim"
13.19167,48.42000,"Mobilhafen Dreiquellenbad; 94086 Bad Griesbach"
11.79000,48.81667,"Stellplatz an der Limes-Therme; 93333 Bad Gögging"
8.44056,48.80250,"Siebentäler Therme; 76332 Bad Herrenalb"
9.70028,50.87528,"Familien- und Erlebnisbad Geistal; 36251 Bad Hersfeld"
9.69722,50.85889,"An den Tennisplätzen; 36251 Bad Hersfeld"
9.72861,50.87361,"Erlebnisbad Aqua-Fit; 36251 Bad Hersfeld"
9.66944,50.88278,"Waldhotel Glimmesmühle; 36251 Bad Hersfeld"
10.37111,47.49944,"Wohnmobilplatz am Wiesengrund; 87541 Bad Hindelang"
10.42139,47.51806,"Wohnmobilplatz Bergheimat; 87541 Bad Hindelang"
7.30889,50.51111,"Wellness-Rheinpark-Camping; 53557 Bad Hönningen"
8.03722,52.16056,"Jagdschlösschen Freudenthal; 49186 Bad Iburg"
9.44917,51.64444,"Campingplatz Bad Karlshafen; 34385 Bad Karlshafen"
10.06139,50.18861,"Wohnmobilplatz KissSalis Therme; 97688 Bad Kissingen"
11.87139,50.91306,"Stellplatz am Kristall Wellnesspark; 07639 Bad Klosterlausnitz"
11.04361,47.65861,"Kur-Camping Waldruh; 82433 Bad Kohlgrub"
11.04556,47.66389,"Kurhaus Dr. Lauter; 82433 Bad Kohlgrub"
7.85000,49.82833,"Reisemobil-Stellplatz Salinental; 55543 Bad Kreuznach"
7.88972,49.82833,"Weingut Desoi; 55543 Bad Kreuznach"
7.68889,47.91722,"Vita-Classica-Therme; 79189 Bad Krozingen"
7.67000,47.95306,"Autohof Hotel Fallerhof; 79189 Bad Krozingen"
9.00306,49.74306,"Stellplatz an der Odenwaldtherme; 64732 Bad König"
10.47389,50.30139,"Reisemobil-Stellplatz an der FrankenTherme; 97631 Bad Königshofen"
10.46083,50.24306,"Waldgaststätte Sambachshof; 97631 Bad Königshofen"
11.69611,51.11472,"Reisemobilplatz am Saalebogen; 06628 Bad Kösen"
11.71222,51.13306,"Berghotel Wilhelmsburg; 06628 Bad Kösen"
12.89472,49.15528,"Kaitersbacher Hof; 93444 Bad Kötzting"
8.41167,50.92417,"Wohnmobil-Stellplatz Mühlenstraße; 57334 Bad Laasphe"
8.36278,50.88556,"Hotel-Restaurant Marburger; 57334 Bad Laasphe"
8.28056,50.92111,"Hotel-Jagdhof Glashütte; 57334 Bad Laasphe"
8.06389,52.11361,"Westerwieder Bauernstube; 49196 Bad Laer"
10.64583,51.11500,"Wohnmobilstellplatz an der Therme; 99947 Bad Langensalza"
12.65444,51.14556,"Kur- und Freizeitbad Riff; 04651 Bad Lausick"
12.63111,51.15056,"Campingplatz Landidyll ; 04651 Bad Lausick"
8.73111,48.77833,"Regenbogen Camp Bad Liebenzell; 75378 Bad Liebenzell"
8.82472,51.78111,"Stellplatz am Arminiuspark; 33175 Bad Lippspringe"
11.64194,50.44917,"Stellplatz an der Ardesia-Therme; 07356 Bad Lobenstein"
7.93500,50.64306,"Wohnmobilpark am MarienBad; 56470 Bad Marienberg"
9.79194,49.49222,"Festplatz beim Freibad; 97980 Bad Mergentheim"
9.83472,49.47556,"Engelbergparkplatz; 97980 Bad Mergentheim"
14.71833,51.53389,"Wohnmobil-Stellplatz Bad Muskau; 02953 Bad Muskau"
9.47222,52.19278,"Rohmel-Bad; 31848 Bad Münder"
7.82944,49.80667,"Weingut Rapp; 55583 Bad Münster a. St."
6.76472,50.54583,"Wohnmobilplatz Eifel; 53902 Bad Münstereifel"
8.74417,50.35361,"Stellplatz am Usa-Wellenbad; 61231 Bad Nauheim"
9.37694,52.34333,"Reisemobil-Stellplatz am Sportzentrum; 31542 Bad Nenndorf"
7.15222,50.54444,"Apollinaris-Stadion; 53474 Bad Neuenahr-Ahrw."
7.11028,50.54083,"Parkplatz an der Ahr; 53474 Bad Neuenahr-Ahrw."
7.09556,50.53889,"Campingplatz Am Ahrtor; 53474 Bad Neuenahr-Ahrw."
7.10139,50.53806,"Wohnmobil-Stellplatz am Schwimmbad; 53474 Bad Neuenahr-Ahrw."
10.22167,50.31639,"Reisemobil-Stellplatz am Kurpark; 97616 Bad Neustadt/Saale"
8.79861,52.20583,"Parkplatz Kanalstraße; 32543 Bad Oeynhausen"
8.80056,52.19694,"Parkplatz Südbahnhof; 32543 Bad Oeynhausen"
8.78417,52.24639,"Restaurant Siekmeiers Hof; 32543 Bad Oeynhausen"
10.36889,53.81111,"Wohnmobil-Stellplatz Exer; 23843 Bad Oldesloe"
9.34639,50.23000,"Stellplatz am Busbahnhof; 63619 Bad Orb"
9.24861,51.98111,"Erlebnisbad Pyrmonter Welle; 31812 Bad Pyrmont"
9.11417,49.23556,"Wohnmobilplatz P 1; 74906 Bad Rappenau"
9.06889,49.21028,"Autohof Bad Rappenau; 74906 Bad Rappenau"
12.87583,47.73417,"Wohnmobilpark an der Rupertus-Therme; 83435 Bad Reichenhall"
12.82361,47.72000,"Alpengasthof Madlbauer; 83435 Bad Reichenhall"
10.76833,50.33500,"Wohnmobil-Stellplatz an der Therme; 96476 Bad Rodach"
8.17389,52.09861,"Campingplatz Campotel; 49214 Bad Rothenfelde"
14.06222,52.29500,"Caravanparkplatz ; 15526 Bad Saarow"
10.54972,51.60444,"Stellplatz am Schützenplatz; 37441 Bad Sachsa"
10.52167,51.56722,"Gasthof Alter Grenzkrug; 37441 Bad Sachsa"
10.01889,52.07194,"Solebad-Parkplatz; 31162 Bad Salzdetfurth"
9.50306,50.62083,"Parkplatz Riedstraße; 36364 Bad Salzschlirf"
8.75222,52.09722,"Wohnmobilpark Flachsheide; 32105 Bad Salzuflen"
10.23389,50.81861,"Wohnmobil-Stellplatz Am Haad; 36433 Bad Salzungen"
10.22861,50.81556,"Parkplatz Werrastraße; 36433 Bad Salzungen"
8.17889,51.59583,"Kur-Camping Rumkerhof; 59505 Bad Sassendorf"
9.48611,48.01667,"Sonnenhof-Therme; 88348 Bad Saulgau"
9.47917,47.97444,"Golfplatz Bad Saulgau; 88348 Bad Saulgau"
12.65639,50.59917,"Stellplatz am Kurhotel Bad Schlema; 08301 Bad Schlema"
9.65944,48.00333,"Schussenrieder Bierkrugmuseum; 88427 Bad Schussenried"
9.64639,48.00222,"Freibad Zellersee; 88427 Bad Schussenried"
9.69806,48.02833,"Campingplatz am Reiterhof von Steinhausen; 88427 Bad Schussenried"
8.06361,50.13972,"Wohnmobilstellplatz am Kurpark; 65307 Bad Schwalbach"
10.69861,53.92417,"Parkplatz Am Riesebusch; 23611 Bad Schwartau"
8.67028,49.21833,"WellMobilPark; 76669 Bad Schönborn"
10.31361,53.93278,"Stellplatz Gieschenhagen; 23795 Bad Segeberg"
10.31306,53.93778,"Stellplatz Winklersgang; 23795 Bad Segeberg"
10.31028,53.93917,"Stellplatz Backofenwiese; 23795 Bad Segeberg"
7.65806,49.77917,"Reisemobil-Stellplatz Am Nohfels; 55566 Bad Sobernheim"
9.35944,50.28472,"Stellplatz an der Spessart Therme; 63628 Bad Soden-Salm."
9.97194,51.27139,"Wohnmobil-Stellplatz Franzrasen; 37242 Bad Sooden-Allend."
11.63528,50.36306,"Wohnmobil-Stellplatz an der Therme; 95138 Bad Steben"
7.94722,47.54944,"Reisemobil-Stellplatz am Rheinufer; 79713 Bad Säckingen"
7.95417,47.56250,"Isele-Hof; 79713 Bad Säckingen"
8.68861,48.69417,"Hotel KroneLamm und Wanderheim; 75385 Bad Teinach-Zavelstein"
10.83972,51.15972,"Stellplatz Bad Tennstedt; 99955 Bad Tennstedt"
11.54972,47.76306,"Wohnmobilstation Bad Tölz; 83646 Bad Tölz"
9.37806,48.50139,"Wohnmobil-Stellplatz Bad Urach; 72574 Bad Urach"
9.76056,47.91389,"Waldsee-Therme; 88339 Bad Waldsee"
9.76194,47.91917,"Stellplatz am Hof Maucher; 88339 Bad Waldsee"
9.69806,47.95389,"Hofgut Elchenreute; 88339 Bad Waldsee"
11.72639,47.72111,"Wohnmobilstellplatz am Strandbad; 83707 Bad Wiessee"
8.54694,48.74083,"Wohnmobilplatz Bad Wildbad; 75323 Bad Wildbad"
9.13694,51.12056,"Wohnmobil-Stellplatz Bahnhofstraße; 34537 Bad Wildungen"
9.06861,51.11194,"Stellplatz Frekot; 34537 Bad Wildungen"
11.95028,52.96306,"Stellplatz Kristall-Therme; 19336 Bad Wilsnack"
11.85333,52.96444,"Bauernhof Nickel; 19336 Bad Wilsnack"
9.16667,49.22917,"Stellplatz Alter Bahnhof; 74206 Bad Wimpfen"
10.41833,49.51306,"PhoeniX-Reisemobilhafen Franken-Therme; 91438 Bad Windsheim"
10.41972,49.49833,"Am Freilandmuseum; 91438 Bad Windsheim"
9.90389,47.91472,"Wohnmobilstellplatz beim Vitalium; 88410 Bad Wurzach"
8.70083,51.52000,"Reisemobilplatz Bad Wünnenberg; 33181 Bad Wünnenberg"
10.59139,48.02000,"Reisemobilpark Therme Bad Wörishofen; 86825 Bad Wörishofen"
9.17833,51.05611,"Stellplatz Bad Zwesten; 34596 Bad Zwesten"
8.00056,53.18639,"Badepark Bad Zwischenahn; 26160 Bad Zwischenahn"
7.99167,53.18500,"Hotel Schützenhof; 26160 Bad Zwischenahn"
7.99833,53.15306,"Gaststätte Hempen-Fied; 26160 Bad Zwischenahn"
8.20167,48.77833,"Stellplatz Baden-Baden; 76530 Baden-Baden"
6.16694,50.90806,"Stellplatz Am Bergpark; 54299 Baesweiler"
11.48500,48.02056,"Waltraud's Homeland; 82065 Baierbrunn"
8.37250,48.51028,"Wohnmobilstellplatz Schelklewiesen; 72270 Baiersbronn"
8.34694,48.51556,"Hotel Sternen; 72270 Baiersbronn"
10.12917,47.45833,"Gasthof Schwabenhof; 87538 Balderschwang"
9.13889,52.71361,"Stellplatz am Moorbad; 31609 Balge"
9.13000,52.71361,"Blenhorster Bauernhof; 31609 Balge"
9.18222,52.68806,"Bootshafen Marina Mehlbergen; 31609 Balge"
8.85250,48.27000,"Wohnmobilstellplatz an der Eyach; 72336 Balingen"
9.03472,53.82333,"Stellplatz am Natureum; 21730 Balje"
11.23389,51.74222,"Verkehrslandeplatz Ballenstedt/Quedlinburg ; 06493 Ballenstedt"
7.86917,51.32722,"Wohnmobilstellplatz Balve; 58802 Balve"
10.90278,49.88611,"P+R-Parkplatz Am Heinrichsdamm; 96047 Bamberg"
10.91111,49.91333,"P+R-Parkplatz An der Breitenau; 96047 Bamberg"
8.95556,54.70250,"Andresens Gasthof; 25842 Bargum"
9.76472,53.78556,"Barmstedter Badewonne; 25355 Barmstedt"
9.10861,51.98639,"Ferienpark Teutoburger Wald; 32683 Barntrup"
9.11028,51.98778,"Freibad Barntrup; 32683 Barntrup"
10.20556,53.56222,"Gasthof Willinghus; 22885 Barsbüttel"
9.46944,52.29972,"Besucherbergwerk Klosterstollen; 30890 Barsinghausen"
13.58361,52.02611,"Stellplatz Museumsherberge; 15837 Baruth/Mark"
13.60472,52.04778,"Spruchs Alter Landgasthof; 15837 Baruth/Mark"
7.73333,53.16806,"Reisemobilplatz am Bootshafen; 26676 Barßel"
7.73417,53.16722,"Stellplatz in der Waldlichtung; 26676 Barßel"
10.59722,53.41000,"Campingplatz Lanzer See; 21483 Basedow bei Lauenburg"
8.63833,51.01222,"Hallen- und Freibad; 35088 Battenberg/Eder"
8.64222,51.01139,"Festhalle; 35088 Battenberg/Eder"
7.33917,49.61139,"Am Weiherplatz; 55774 Baumholder"
7.35556,49.62222,"Gasthaus Guthausmühle; 55774 Baumholder"
10.85389,49.98778,"Altstadtparkplatz; 96148 Baunach"
9.39833,51.25778,"Wohnmobil-Stellplatz am Parkstadion; 34225 Baunatal"
14.41500,51.18139,"Parkplatz an der B 96; 02625 Bautzen"
13.19556,49.11889,"Hotel-Gasthof Neuwaldhaus; 94252 Bayerisch Eisenstein"
11.63444,49.94194,"Lohengrin-Therme; 95444 Bayreuth"
11.57639,49.94028,"P 6 Stadthalle Am Geißmarkt; 95444 Bayreuth"
12.00972,47.67194,"Wohnmobil-Stellplatz Bayrischzell; 83735 Bayrischzell"
12.04000,47.67167,"Berggasthof Tiroler Stüberl; 83735 Bayrischzell"
9.79028,50.97000,"Mehrzweckplatz; 36179 Bebra"
9.78833,50.96000,"Natur- und Freizeitpark Breitenbacher Seen; 36179 Bebra"
9.79750,50.97417,"Parkplatz am Schwimmbad; 36179 Bebra"
6.76361,49.42889,"Landgasthaus Wilscheider Hof; 66701 Beckingen"
6.76833,49.41444,"Wohnmobil-Stellplatz Düppenweiler; 66701 Beckingen"
8.03833,51.75111,"Parkplatz am Hallenbad; 59269 Beckum"
6.24333,51.75472,"Womopark Moyland; 47551 Bedburg-Hau"
6.20417,51.76083,"Landgasthaus Schwanenhof; 47551 Bedburg-Hau"
8.97472,49.56083,"Stellplatz am Sportzentrum; 64743 Beerfelden"
14.25417,52.17222,"Marina Beeskow; 15848 Beeskow"
12.56333,52.46833,"Marina Beetzseeterrassen / Wasserwanderrastplatz ; 14778 Beetzsee"
12.57611,52.47944,"Radeweger Hof; 14778 Beetzsee"
10.60222,54.35750,"Campingpark & Restaurant Waldesruh; 24321 Behrensdorf"
11.50194,49.01111,"Landgasthof Euringer; 92339 Beilngries"
11.47111,49.02639,"Campingplatz an der Altmühl; 92339 Beilngries"
8.27472,49.19556,"Tennisclub Grün-Weiß Bellheim ; 76756 Bellheim"
7.57500,50.44000,"Parkplatz am Schlosspark; 56170 Bendorf"
11.41583,47.69861,"Stellplatz am Sportzentrum; 83671 Benediktbeuern"
9.23750,48.94611,"Stellplatz an der Gemeindehalle; 71726 Benningen"
11.81167,49.08500,"Landgasthof Friesenmühle; 93176 Beratzhausen"
11.86722,49.13750,"Rechberger Hof; 93176 Beratzhausen"
11.43833,49.10917,"Stellplatz an der Schiffsanlegestelle; 92334 Berching"
13.07083,47.65056,"Stellplatz Rasp; 83471 Berchtesgaden"
11.90417,53.26167,"Stellplatz am Dorfgemeinschaftshaus; 19348 Berge"
7.75111,52.62000,"Am Dorfteich; 49626 Berge b. Quakenbrück"
7.69444,52.64944,"Stift Börstel; 49626 Berge b. Quakenbrück"
9.96472,52.81222,"Parkplatz im Ziegeleiweg; 29303 Bergen"
13.42806,54.40250,"Wohnmobilhafen Rügen; 18528 Bergen"
9.96444,52.80806,"Stellplatz Bergen-Mitte; 29303 Bergen"
9.90556,52.86500,"Stellplatz am Rippenhof; 29303 Bergen"
12.59056,47.79806,"Hochfelln-Seilbahn; 83346 Bergen (Chiemgau) "
6.61167,50.96389,"Wohnmobilplatz Bergheim-Paffendorf; 50126 Bergheim"
7.09028,50.99889,"Parkplatz am Kombibad Paffrath; 51469 Bergisch Gladbach"
7.64306,51.64139,"Wohnmobilhafen Marina Rünthe; 59192 Bergkamen"
7.62639,51.60333,"Freizeitzentrum/Sportpark Im Häupen; 59192 Bergkamen"
10.06417,49.89361,"Weingut Schmitt; 97241 Bergtheim"
9.91500,51.23750,"Parkplatz Hie- und Kripplöcher; 37297 Berkatal"
13.40000,52.49917,"Firma Steinbock & Sohn; 10969 Berlin-Kreuzberg"
13.58722,52.41861,"Wohnmobil- & Yachthafen Historisches Fährhaus Wendenschloss; 12557 Berlin-Köpenick"
13.58611,52.42528,"BWSG Marina Wendenschloss; 12557 Berlin-Köpenick"
13.58500,52.45917,"Wohnmobilplatz Köpenicker Hof; 12555 Berlin-Köpenick"
13.37222,52.53806,"Internationale Reisemobilstation Berlin-Mitte; 13353 Berlin-Mitte"
13.20083,52.55361,"Reisemobilhafen Berlin; 13587 Berlin-Spandau"
13.18750,52.50306,"Marina Lanke; 13595 Berlin-Spandau"
13.28917,52.59556,"WohnmobilPark Berlin; 13509 Berlin-Tegel"
9.34111,47.73611,"Total-Fina-Autohof Dietz; 88697 Bermatingen"
8.02833,47.80611,"Wohnmobilstellplatz Am Spitzenberg; 79872 Bernau im Schwarzwald"
8.55722,53.17861,"Fähranleger Motzen; 27804 Berne"
7.04833,49.93778,"Weingut Studert-Prüm; 54470 Bernkastel-Kues"
12.90222,48.89694,"Altes Gasthaus Artmeier; 94505 Bernried"
11.81833,52.35361,"Feriendorf Bertingen; 39517 Bertingen"
10.76083,51.95222,"Gasthof zum Schloß; 38835 Berßel"
6.90639,49.75722,"Hotel-Restaurant Forellenhof ; 54413 Bescheid"
9.14750,48.99806,"Wohnmobilplatz beim Minigolfplatz; 74354 Besigheim"
8.43528,51.30306,"FORT FUN Abenteuerland; 59909 Bestwig"
8.40111,51.36028,"Parkplatz hinterm Rathaus; 59909 Bestwig"
8.40333,51.31861,"Sauerländer Besucherbergwerk Ramsbeck; 59909 Bestwig"
11.40444,49.63556,"Eibtaler Hof; 91282 Betzenstein"
9.09667,48.08722,"Erlebnisreich Besi; 88631 Beuron"
9.50778,51.85750,"Schwimm- und Freizeitzentrum Bevern-Burgberg; 37639 Bevern"
9.37639,51.66167,"Wohnmobilhafen Weser; 37688 Beverungen"
7.25722,49.34056,"Stellplatz Im Blumengarten; 66450 Bexbach"
8.02750,48.32861,"Landgasthof Kinzigstrand; 77781 Biberach/Baden"
9.79556,48.10250,"Wohnmobil-Stellplatz Biberach; 88400 Biberach/Riß"
8.16250,49.79472,"Bistrorante Am Petersberg; 55234 Biebelnheim"
8.52722,50.90972,"Parkplatz Stadtwerke; 35216 Biedenkopf"
8.45694,50.90972,"Am Perfstausee; 35216 Biedenkopf"
8.53111,50.94861,"Freizeitzentrum Sackpfeife; 35216 Biedenkopf"
8.53472,50.91056,"Am Bürgerhaus/Park-Hotel; 35216 Biedenkopf"
8.51167,52.02250,"Parkplatz Johannisberg; 33659 Bielefeld"
8.58000,52.04639,"Freizeit AG; 33659 Bielefeld"
8.45583,52.00528,"Campingpark Meyer zu Bentrup; 33659 Bielefeld"
8.56528,51.93944,"Huppertz Freizeit & Mehr; 33659 Bielefeld"
10.48944,53.14500,"Wohnmobilstellplatz Bienenbüttel; 29553 Bienenbüttel"
10.64417,47.82500,"Gasthof Stegmühle; 87640 Biessenhofen"
9.13278,48.96139,"Wohnmobilplatz an der Lama Bar; 74321 Bietigheim-Bissingen"
7.28139,51.97917,"Am Freibad; 48727 Billerbeck"
8.08306,49.13444,"Weingut Stefanshof; 76831 Billigheim-Ing."
8.08361,49.13417,"Weingasthaus Wisser; 76831 Billigheim-Ing."
7.94389,49.96861,"Wohnmobilpark Bingen; 55411 Bingen"
13.56139,54.44806,"Wohnmobil-Oase Rügen; 18609 Binz Ostseebad"
7.73417,52.58278,"Parkplatz beim Dorfteich; 49626 Bippen"
7.73000,52.59361,"Ferienhof Nyenhuis; 49626 Bippen"
6.61750,50.31944,"Historische Wassermühle; 54587 Birgel"
8.46500,50.70194,"Parkplatz am Aartalsee; 35649 Bischoffen"
11.79278,50.05389,"Großparkplatz Rangenweg; 95493 Bischofsgrün"
11.79611,50.05250,"Landhotel Jägerhof; 95493 Bischofsgrün"
11.80917,50.05250,"Gasthof Hammerschmiede; 95493 Bischofsgrün"
9.99722,50.39444,"Wohmobil-Stellplatz am Hallenbad; 97653 Bischofsheim/Rhön"
14.20167,51.15250,"Berg-Gasthof Butterberg; 01877 Bischofswerda"
10.00083,53.13194,"Reiter- und Ferienhof Cohrs; 29646 Bispingen"
8.14028,52.24111,"Reisemobil-Center Veregge & Welz; 49143 Bissendorf"
12.24861,51.67139,"Spaßbad Woliday; 06766 Bitterfeld-Wolfen"
10.25917,47.54611,"Mobil Camping Alpen-Rundblick; 87544 Blaichach"
10.96028,51.78889,"Am Busparkplatz; 38889 Blankenburg/Harz"
10.95944,51.78889,"Kiosk am Schnappelberg; 38889 Blankenburg/Harz"
6.65444,50.43583,"An der Weiherhalle; 53945 Blankenheim"
14.31972,53.51889,"Reisemobilplatz Lühn; 17322 Blankensee"
13.23167,53.39389,"Fischerei Reimer; 17237 Blankensee"
9.79139,48.41472,"Wohnmobil-Stellplatz Blaubeuren; 89143 Blaubeuren"
9.91472,48.41889,"Freizeitbad Bad Blau; 89134 Blaustein"
10.80500,53.25944,"Reisemobilplatz Alt-Garge; 21354 Bleckede"
10.69417,54.30528,"Wohnmobil-Stellplatz Sehlendorfer Strand; 24327 Blekendorf"
14.16194,52.69250,"Landgasthof Am Anger; 16269 Bliesdorf"
7.21583,49.24472,"Hubertushof Born; 66440 Blieskastel"
7.19222,49.24667,"Freizeitanlage Würzbacher Weiher; 66440 Blieskastel"
7.26944,49.23528,"Freizeitzentrum Blieskastel; 66440 Blieskastel"
7.55833,53.57722,"Dorfplatz; 26487 Blomberg"
9.10139,51.94583,"Schützenplatz Ostring; 32825 Blomberg/Lippe"
8.54222,47.83917,"P1 Festplatz; 78176 Blumberg"
8.49833,47.83528,"P3 Achdorfer Tal; 78176 Blumberg"
8.55722,47.83722,"P2 am Bahnhof; 78176 Blumberg"
7.89944,49.04750,"Waldrestaurant St. Germanshof; 76891 Bobenthal"
11.34583,53.79472,"Wohnmobilstellplatz Rastplatz No. 6; 23996 Bobitz"
6.61083,51.86167,"Inselbad Bahia; 46399 Bocholt"
6.63194,51.82778,"Surferbucht am Aasee; 46399 Bocholt"
6.62889,51.83417,"Am Textilmuseum; 46399 Bocholt"
6.63667,51.84889,"Euregio-Gymnasium; 46399 Bocholt"
